id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
5186,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,11,2,0,DoS,1
77641,1.170079,tcp,-,FIN,30,16,27144,850,38.458942,254,252,179406.6875,5449.20459,12,4,40.347552,74.843867,3728.949626,117.814398,255,951329690,2229949730,255,0.06826,0.046783,0.021477,905,53,0,0,6,1,1,1,1,5,0,0,0,1,5,0,Normal,0
39819,0.079008,tcp,-,FIN,34,36,2230,13288,873.329304,31,29,219218.3125,1308120.75,7,11,2.384212,2.2394,208.325923,201.70543,255,4025192258,1875935988,255,0.000753,0.000618,0.000135,66,369,0,0,5,0,2,1,1,1,0,0,0,4,4,0,Normal,0
23617,0.004717,udp,-,CON,4,4,568,320,1483.994118,31,29,722493.125,407038.375,0,0,1.210667,1.063667,1.702951,1.496475,0,0,0,0,0.0,0.0,0.0,142,80,0,0,18,0,1,1,1,1,0,0,0,2,9,0,Normal,0
5068,8e-06,isis,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,11,4,0,DoS,1
73427,3.356304,tcp,-,FIN,16,14,896,764,8.640457,254,252,2002.202515,1692.337769,5,4,223.727929,250.921234,12824.10389,384.354875,255,626983846,3342105788,255,0.164588,0.094325,0.070263,56,55,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
622,8e-06,tp++,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,2,4,0,DoS,1
37874,0.001117,udp,dns,CON,2,2,146,178,2685.765426,31,29,522829.0,637421.6875,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,3,2,1,1,0,0,0,10,3,0,Normal,0
30839,0.048839,tcp,ftp-data,FIN,6,8,320,1860,266.180721,31,29,43735.53906,266672.125,1,2,9.6898,6.903857,675.802903,15.996905,255,1538688689,3693652030,255,0.000643,0.000508,0.000135,53,233,0,0,1,0,3,1,1,2,0,0,0,4,1,0,Normal,0
1265,7.717545,tcp,smtp,FIN,30,24,3235,2048,6.867469,254,252,3242.481934,2034.843994,8,8,266.083242,341.469219,18179.23486,556.579438,255,3965124171,3855290316,255,0.321863,0.205217,0.116646,108,85,0,0,1,1,1,1,1,1,0,0,0,3,1,0,DoS,1
28073,0.014852,tcp,-,FIN,16,18,1540,1644,2221.922913,31,29,777807.6875,836520.3125,4,4,0.969133,0.846647,62.722859,1.502629,255,737254284,743698151,255,0.000578,0.000456,0.000122,96,91,0,0,18,0,7,6,1,6,0,0,0,9,9,0,Normal,0
6298,2e-06,cphb,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,DoS,1
6315,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,DoS,1
79237,0.756688,tcp,-,FIN,14,6,8834,268,25.109424,254,252,86725.30469,2368.215088,4,1,58.206769,116.819602,3574.555263,196.504453,255,4073405784,2718794225,255,0.296001,0.171861,0.12414,631,45,0,0,4,1,2,1,1,5,0,0,0,2,4,0,Normal,0
31585,0.021518,tcp,-,FIN,16,18,1540,1644,1533.599815,31,29,536852.875,577377.125,4,4,1.413333,1.239353,89.342397,2.676728,255,1731208404,3886082945,255,0.00057,0.000446,0.000124,96,91,0,0,9,0,6,5,1,5,0,0,0,10,17,0,Normal,0
76480,0.82545,tcp,-,FIN,10,6,534,268,18.171906,254,252,4661.699707,2170.937012,2,1,87.614667,154.653594,5004.033022,252.479938,255,959232112,3445834070,255,0.150564,0.052178,0.098386,53,45,0,0,2,1,2,1,1,2,0,0,0,1,3,0,Normal,0
60246,7.146575,rvd,-,INT,4,0,400,0,0.419782,254,0,335.825195,0.0,0,0,2382.19175,0.0,3368.9165,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,19,2,4,4,4,4,0,0,0,4,18,0,DoS,1
33953,0.036016,tcp,-,FIN,60,62,3598,46036,3359.618081,31,29,786095.125,10060862.0,7,24,0.605034,0.590017,41.972224,41.196993,255,433257457,433572458,255,0.000764,0.000605,0.000159,60,743,0,0,8,0,1,1,1,1,0,0,0,3,4,0,Normal,0
11601,2.465176,tcp,-,FIN,118,22,146273,956,56.385424,254,252,470664.9688,2962.871582,56,1,20.813325,114.003336,2564.742727,182.898188,255,1387423815,2444342623,255,0.162339,0.071097,0.091242,1240,43,0,0,2,1,2,1,1,1,0,0,0,1,2,0,DoS,1
2562,8e-06,pvp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,11,4,0,DoS,1
29400,0.019754,tcp,-,FIN,16,18,1540,1644,1670.547736,31,29,584792.9375,628935.9375,4,4,1.295933,1.130765,95.718115,2.351963,255,1240876159,1247750805,255,0.000646,0.000521,0.000125,96,91,0,0,18,0,9,7,1,7,0,0,0,9,17,0,Normal,0
60831,9.63313,ospf,-,INT,42,0,2688,0,4.256145,254,0,2179.14624,0.0,0,0,234.954391,0.0,267.166625,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,DoS,1
6310,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,DoS,1
11481,11.758444,ospf,-,INT,20,0,900,0,1.61586,254,0,581.709656,0.0,0,0,618.8655,0.0,687.394563,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
74367,1.042655,tcp,http,FIN,10,10,802,1166,18.22271,62,252,5539.704102,8056.355957,2,2,115.850556,106.388891,8178.840158,151.762531,255,2066621488,693742149,255,0.124593,0.084371,0.040222,80,117,1,130,3,1,3,3,3,3,0,0,9,5,3,0,Normal,0
37976,0.020241,tcp,-,FIN,16,18,1540,1644,1630.354251,31,29,570722.8125,613803.6875,4,4,1.328867,1.163,78.209938,2.417774,255,3878989915,3883079615,255,0.000588,0.000463,0.000125,96,91,0,0,11,0,7,5,1,6,0,0,0,9,10,0,Normal,0
81385,5e-06,udp,-,INT,2,0,1024,0,200000.0051,254,0,819200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,512,0,0,0,7,2,2,1,1,6,0,0,0,2,6,0,Normal,0
4315,1.1e-05,udp,-,INT,2,0,1280,0,90909.0902,254,0,465454528.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,640,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,DoS,1
5102,3e-06,crtp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,DoS,1
44223,0.247985,tcp,http,FIN,10,8,846,1008,68.552532,254,252,24582.13086,28453.33398,2,2,27.553889,32.545285,1514.682889,60.188102,255,971387154,641439703,255,0.049636,0.005749,0.043887,85,126,1,90,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
8548,2.754966,tcp,smtp,FIN,38,22,19895,1720,21.415872,254,252,56253.32422,4768.116699,14,8,74.458541,126.594383,5569.830266,193.262094,255,945564522,960367321,255,0.152133,0.079573,0.07256,524,78,0,0,1,1,2,1,1,1,0,0,0,1,1,0,DoS,1
74502,0.881909,tcp,http,FIN,10,8,818,1110,19.276365,62,252,6685.49707,8817.236328,2,2,97.989889,107.293141,5641.928912,243.323422,255,134315025,1153498091,255,0.176138,0.111265,0.064873,82,139,1,136,3,1,3,2,2,4,0,0,4,3,3,0,Normal,0
81159,0.537778,tcp,http,FIN,10,8,824,1188,31.611556,62,252,11038.01172,15471.06738,2,2,59.753111,60.349855,3148.272215,101.778688,255,1350420095,1720669220,255,0.129344,0.072069,0.057275,82,149,1,186,5,1,2,3,2,4,0,0,4,4,4,0,Normal,0
5845,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,3,3,3,10,0,0,0,12,9,0,DoS,1
28502,0.003363,udp,dns,CON,2,2,146,178,892.060661,31,29,173654.4688,211715.7344,0,0,0.011,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,5,0,2,1,1,1,0,0,0,1,2,0,Normal,0
9420,1.097077,tcp,http,FIN,10,10,840,1634,17.318748,62,252,5512.831055,10726.68555,2,2,121.897444,116.259555,7428.914671,193.636672,255,3042354331,4071461045,255,0.095664,0.04997,0.045694,84,163,1,347,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
40170,0.047936,tcp,-,FIN,84,86,4862,77276,3525.534051,31,29,801902.5625,12746662.0,7,36,0.573675,0.564214,34.438842,33.786134,255,4109052484,1982550463,255,0.000681,0.000535,0.000146,58,899,0,0,10,0,2,1,1,1,0,0,0,2,11,0,Normal,0
37534,0.037153,tcp,-,FIN,84,86,4862,77276,4548.758066,31,29,1034640.563,16446156.0,7,36,0.443614,0.434917,0.0,23.211091,255,284241267,2453207212,255,0.000774,0.000616,0.000158,58,899,0,0,15,0,2,1,1,1,0,0,0,6,2,0,Normal,0
66334,14.40474,tcp,-,REQ,4,0,180,0,0.208265,254,0,74.975319,0.0,3,0,4801.58,0.0,6790.452,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,5,2,2,10,0,0,0,5,10,0,Normal,0
7743,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,11,7,0,DoS,1
7554,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,4,4,7,0,0,0,21,7,0,DoS,1
68450,1.192502,tcp,http,FIN,10,10,860,1200,15.932887,62,252,5192.443848,7245.270508,2,2,132.500222,124.621664,7344.822298,232.769297,255,836771295,4090159470,255,0.150095,0.070249,0.079846,86,120,1,136,3,1,1,1,1,2,0,0,1,1,2,0,Normal,0
79823,0.815076,tcp,-,FIN,12,10,1060,828,25.764469,254,252,9540.214844,7322.016602,3,2,74.007635,82.945,4382.270679,117.154375,255,3145874710,3598027826,255,0.129204,0.068561,0.060643,88,83,0,0,5,1,1,1,1,4,0,0,0,1,4,0,Normal,0
1545,3e-06,ip,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,DoS,1
72685,3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,1,2,1,2,0,0,0,3,2,0,Normal,0
55720,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,3,2,2,2,0,0,0,3,10,0,DoS,1
51428,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,2,2,2,2,0,0,0,5,11,0,DoS,1
73551,2.986426,tcp,-,FIN,12,10,994,852,7.031816,254,252,2443.053955,2054.629883,3,2,266.683273,314.147125,19361.75056,492.36725,255,1568263927,3935414965,255,0.25424,0.159096,0.095144,83,85,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0
5474,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,3,3,3,10,0,0,0,12,9,0,DoS,1
81691,0.219237,tcp,-,CON,6,2,998,86,31.928917,62,252,30359.83984,1569.078247,2,1,43.8474,0.007,2192.157255,0.0,255,2268458849,2848184675,255,0.111929,0.061655,0.050274,166,43,0,0,7,3,3,3,1,6,0,0,0,3,6,0,Normal,0
2453,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,DoS,1
49903,1.009718,st2,-,INT,4,0,360,0,2.971127,254,0,2139.211182,0.0,0,0,336.572656,0.0,475.973594,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,3,2,2,2,2,2,0,0,0,2,2,0,DoS,1
54817,3.514813,tcp,pop3,FIN,28,46,1310,40628,20.769242,62,252,2876.966797,90462.85156,7,21,130.178265,75.128467,10630.2417,7686.135905,255,4127234770,1706596783,255,0.182771,0.114659,0.068112,47,883,0,0,1,1,2,1,1,1,0,0,0,1,1,0,DoS,1
30138,0.065702,tcp,-,FIN,72,74,4238,63878,2206.934381,31,29,508964.7188,7672826.0,7,30,0.920394,0.904,56.505119,54.441455,255,2775746643,626447630,255,0.000787,0.000608,0.000179,59,863,0,0,15,0,1,1,1,1,0,0,0,3,5,0,Normal,0
40895,0.595152,tcp,-,FIN,10,6,2516,268,25.203645,254,252,30446.00195,3010.995361,2,1,64.556,94.569203,3730.846342,149.704547,255,3866358841,2698442102,255,0.181768,0.122299,0.059469,252,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Normal,0
54,14.846565,tcp,-,REQ,22,0,990,0,1.414469,254,0,509.208679,0.0,21,0,706.979312,0.0,965.398187,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,17,6,4,3,3,14,0,0,0,3,15,0,Normal,0
1856,3e-06,sctp,-,INT,2,0,776,0,333333.3215,254,0,1034666624.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,388,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
69537,1.239571,tcp,-,FIN,14,10,774,556,18.554807,254,252,4640.314941,3233.376709,4,3,93.506692,123.363891,5326.725849,155.264453,255,3927074928,1191908513,255,0.209354,0.129291,0.080063,55,56,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
80396,1e-06,tcp,-,REQ,2,0,90,0,1000000.003,254,0,360000000.0,0.0,1,0,0.001,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,7,6,1,1,1,7,0,0,0,1,8,0,Normal,0
8115,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,4,4,9,0,0,0,13,9,0,DoS,1
6916,3e-06,idpr-cmtp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,DoS,1
72513,3e-06,udp,-,INT,2,0,78,0,333333.3215,254,0,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,14,2,4,5,3,7,0,0,0,6,7,0,Normal,0
67106,3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,Normal,0
6238,1e-06,visa,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,DoS,1
492,6e-06,nvp,-,INT,2,0,180,0,166666.6608,254,0,119999992.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
42994,1e-05,udp,-,INT,2,0,1290,0,100000.0025,254,0,516000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,645,0,0,0,4,2,3,3,1,4,0,0,0,3,4,0,Normal,0
4615,5e-06,larp,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,11,6,0,DoS,1
11247,0.47729,tcp,-,FIN,10,10,718,444,39.808083,62,252,10844.55957,6704.519043,2,2,53.032222,47.226223,3519.823121,95.042203,255,2151166494,1361623896,255,0.101269,0.051557,0.049712,72,44,0,0,1,1,1,1,1,2,0,0,0,1,1,0,DoS,1
69098,7e-06,tcp,-,REQ,2,0,90,0,142857.1409,254,0,51428572.0,0.0,1,0,0.007,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,8,6,4,1,1,7,0,0,0,4,7,0,Normal,0
50865,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,4,4,5,0,0,0,9,14,0,DoS,1
53767,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,6,4,4,5,0,0,0,12,10,0,DoS,1
81830,0.665974,tcp,-,CON,6,2,998,86,10.510921,62,252,9994.383789,516.536682,2,1,133.1948,0.001,7585.758594,0.0,255,607328574,2013193130,255,0.514718,0.225482,0.289236,166,43,0,0,2,3,1,1,1,2,0,0,0,1,2,0,Normal,0
11685,0.561821,tcp,http,FIN,10,8,788,914,30.258749,62,252,10109.98242,11391.5293,2,2,62.322444,60.21557,3162.735197,93.800906,255,275291107,4073606419,255,0.20447,0.140298,0.064172,79,114,1,51,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
8356,2.097541,ospf,-,INT,42,0,2688,0,19.546697,254,0,10007.90918,0.0,0,0,51.159535,0.0,55.640574,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
29768,0.001097,udp,dns,CON,2,2,146,178,2734.731157,31,29,532361.0,649042.875,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,7,1,1,3,0,0,0,3,4,0,Normal,0
39342,0.000998,udp,dns,CON,2,2,146,178,3006.011927,31,29,585170.3125,713426.8125,0,0,0.01,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,1,0,0,0,2,3,0,Normal,0
70845,2.576899,tcp,-,FIN,14,10,780,646,8.925456,254,252,2250.767334,1806.822876,2,3,198.219303,278.460656,15257.99122,471.959969,255,1536432471,3426149448,255,0.171319,0.070744,0.100575,56,65,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
5306,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS,1
3266,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,4,4,9,0,0,0,13,9,0,DoS,1
78770,1.341883,tcp,-,FIN,10,8,858,354,12.668765,254,252,4608.449707,1848.149292,2,1,149.064333,171.767281,8439.049038,332.458687,255,1486397071,147554661,255,0.174781,0.139506,0.035275,86,44,0,0,1,1,2,1,1,1,0,0,0,2,4,0,Normal,0
57675,0.226127,tcp,-,FIN,10,12,508,7924,92.868168,62,252,16203.28418,256988.3281,2,4,25.125222,18.58109,1339.015587,1531.495051,255,4025620050,1258630700,255,0.032316,0.006604,0.025712,51,660,0,0,3,1,2,2,1,2,0,0,0,2,2,0,DoS,1
5065,3e-06,crudp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,DoS,1
7518,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,2,2,2,8,0,0,0,7,8,0,DoS,1
1941,6e-06,vines,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,11,4,0,DoS,1
35643,0.060868,tcp,-,FIN,46,48,2854,30622,1527.896463,31,29,366958.0,3940987.25,7,17,1.344733,1.284234,78.687328,76.317313,255,3983497471,1844449804,255,0.000641,0.000506,0.000135,62,638,0,0,4,0,5,1,1,1,0,0,0,2,6,0,Normal,0
70736,1.354615,tcp,-,FIN,10,10,608,646,14.026126,254,252,3236.343994,3437.138916,2,3,150.380889,138.19,8436.654117,223.978406,255,2590935683,2476908558,255,0.225915,0.110898,0.115017,61,65,0,0,5,1,3,1,1,3,0,0,0,3,4,0,Normal,0
72534,0.52621,tcp,-,FIN,10,6,556,268,28.505729,254,252,7616.730957,3405.484375,2,1,53.720889,94.579203,3045.030249,152.20775,255,2550877582,3008527378,255,0.108661,0.053309,0.055352,56,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Normal,0
27918,0.030334,tcp,-,FIN,62,62,3702,46036,4054.855998,31,29,960770.125,11945408.0,7,24,0.491393,0.489033,27.476098,0.744064,255,2414962544,2415201554,255,0.000961,0.0005,0.000461,60,743,0,0,4,0,6,1,1,2,0,0,0,4,4,0,Normal,0
68161,3e-06,udp,-,INT,2,0,282,0,333333.3215,254,0,376000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,141,0,0,0,1,2,1,1,1,1,0,0,0,17,1,0,Normal,0
71677,1.204624,tcp,-,FIN,16,12,904,642,22.413632,254,252,5631.632324,3911.59375,5,3,80.308267,102.737273,4798.69044,143.694828,255,1283087746,297611117,255,0.125134,0.073866,0.051268,57,54,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Normal,0
69223,0.787554,tcp,-,FIN,10,6,2516,268,19.046312,254,252,23007.94531,2275.399414,2,1,77.914556,140.680797,4249.076829,218.070859,255,1740254902,3961954355,255,0.137936,0.084147,0.053789,252,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
34861,0.478918,tcp,-,FIN,16,18,1540,1644,68.905326,31,29,24121.04102,25941.81055,4,4,31.906135,28.136705,1926.22471,50.698547,255,824637717,873512890,255,0.00073,0.000587,0.000143,96,91,0,0,12,0,7,5,1,5,0,0,0,11,7,0,Normal,0
4750,3e-06,gmtp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS,1
11456,0.414403,tcp,http,FIN,10,6,2722,268,36.19665,254,252,47296.95703,4324.292969,2,1,45.934444,67.059203,2373.395285,86.319227,255,2384338480,3364907905,255,0.169703,0.079089,0.090614,272,45,1,0,1,1,2,1,1,1,0,0,1,1,1,0,DoS,1
42530,0.88272,tcp,-,FIN,10,8,534,354,19.258655,254,252,4359.253418,2809.498047,2,1,94.523556,109.627,5553.0515,196.466484,255,693482390,2784104235,255,0.256421,0.11533,0.141091,53,44,0,0,2,1,1,1,1,2,0,0,0,3,2,0,Normal,0
31841,0.262229,tcp,-,FIN,16,18,1540,1644,125.844207,31,29,44053.09766,47378.4375,4,4,17.458599,15.392294,1058.461053,28.32898,255,1851208686,1886326625,255,0.000689,0.00055,0.000139,96,91,0,0,14,0,7,6,1,6,0,0,0,10,9,0,Normal,0
4231,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,3,3,3,10,0,0,0,12,9,0,DoS,1
41205,0.469534,tcp,-,CON,6,2,998,86,14.908398,62,252,14175.75684,732.641296,2,1,93.9068,0.007,4909.435785,0.0,255,1836966743,1283533736,255,0.306636,0.235244,0.071392,166,43,0,0,4,3,2,2,1,4,0,0,0,2,4,0,Normal,0
61981,5e-06,udp,-,INT,2,0,1238,0,200000.0051,254,0,990400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,619,0,0,0,8,2,1,1,1,1,0,0,0,2,1,0,DoS,1
8947,8e-06,udp,-,INT,2,0,94,0,125000.0003,254,0,47000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,47,0,0,0,4,2,1,1,1,1,0,0,0,1,1,0,DoS,1
917,8e-06,pnni,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,11,3,0,DoS,1
42952,1e-05,udp,-,INT,2,0,1100,0,100000.0025,254,0,440000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,550,0,0,0,2,2,2,2,1,2,0,0,0,2,2,0,Normal,0
80204,1.348522,tcp,-,FIN,10,8,2516,354,12.606395,254,252,13436.93359,1839.050537,2,1,143.521222,177.358859,9033.488455,240.704469,255,3941402800,1713443872,255,0.213576,0.107,0.106576,252,44,0,0,2,1,1,1,1,2,0,0,0,1,3,0,Normal,0
47232,0.19949,tcp,http,FIN,12,6,5444,268,85.217306,254,252,200150.3906,8982.90625,3,1,16.751728,37.111801,958.075249,57.718941,255,2110821040,27243557,255,0.06047,0.013926,0.046544,454,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
67076,1.875378,tcp,-,FIN,10,8,928,354,9.064839,254,252,3566.214355,1322.400024,2,1,202.480333,259.963422,12618.96802,451.96525,255,452872071,3083420072,255,0.126037,0.05563,0.070407,93,44,0,0,3,1,1,1,1,1,0,0,0,3,1,0,Normal,0
