dur,proto,sbytes,dbytes,rate,sload,dload,sinpkt,dinpkt,sjit,djit,stcpb,dtcpb,tcprtt,ackdat,smean,dmean,response_body_len,label
0.000939,117,132,164,3194.888211,562300.3125,698615.5625,0.001,0.006,0.0,0.0,0,0,0.0,0.0,66,82,0,0
1.205953,111,1470,1728,29.02269,9313.795898,10647.18066,57.426332,92.711539,5538.0657,202.612609,1985903525,1986198626,0.000695,0.000138,67,123,0,0
1.288639,111,2874,1718,30.26449,16954.32227,10137.82813,67.823107,63.512316,3385.582158,80.631508,609322474,3049722880,0.141984,0.071744,144,86,0,1
3e-06,50,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.135888,111,1684,10168,27.291424,11015.1709,67640.47656,87.348695,66.784059,8834.147006,7735.861549,1890382934,1891459133,0.000715,0.000161,120,565,3924,0
0.036885,111,2334,16920,1979.124264,492341.0625,3573268.25,1.0444,0.981108,73.020826,69.962886,2577737948,442257993,0.000734,0.000155,65,445,0,0
4e-06,118,200,0,250000.0006,200000000.0,0.0,0.004,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,84,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.289555,111,1058,354,13.182843,5912.117188,1923.144043,138.106,175.172719,8032.601893,278.291375,1691109029,2608612618,0.109124,0.045787,106,44,0,1
0.508629,111,624,268,29.491042,8839.448242,3523.196533,7553.9985,12586.047,750687.9941,27936.238,4247903078,392690452,0.157816,0.079788,62,45,0,0
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.204164,117,362,178,53.878255,12421.38672,5250.680664,29.166285,42.627332,44.452406,60.280617,0,0,0.0,0.0,45,45,0,1
0.369492,111,2516,268,40.596279,49040.30469,4849.902344,35.139667,63.109,1832.380475,83.233703,911514307,1962557491,0.115532,0.061594,252,45,0,0
0.750791,111,7814,14682,328.986357,82579.57031,155206.9688,6.201314,6.00192,412.928775,409.45432,2650195484,501649713,0.000793,0.000246,64,117,0,0
0.839102,111,534,354,20.259753,4585.854492,2955.540527,86.392667,106.492859,5445.31659,170.545562,2301272375,109438654,0.157409,0.063766,53,44,0,0
0.845364,111,784,678,29.573061,6889.340332,5886.222168,65.028,65.171816,3177.299418,94.340906,3714108592,3211193175,0.175209,0.072238,56,57,0,0
3e-06,118,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.665557,111,9775,1736,67.612538,112988.0625,19833.01172,26.62228,34.081684,1429.757228,40.130879,1609246793,2755244974,0.046693,0.02956,376,87,0,1
0.399158,111,1612,268,37.579104,29081.2168,4489.450195,42.189222,67.566797,2302.941155,109.199891,2969805111,1152082765,0.119722,0.058407,161,45,0,0
2.313299,111,330633,1816,128.388076,1138951.75,6131.503418,8.970741,54.945465,1051.812296,65.333512,714084703,543551157,0.096196,0.035668,1292,43,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.725255,111,534,268,20.68238,5305.719727,2470.85498,80.476222,107.993398,4387.815656,171.629141,2749299227,1134265323,0.35635,0.171065,53,45,0,0
0.368841,111,534,268,40.667931,10432.67969,4858.461914,40.982333,56.023199,2032.76069,95.186516,1006237078,241289680,0.125537,0.053373,53,45,0,0
0.493055,111,320,1860,26.366228,4332.173828,26414.9043,98.5408,70.35757,6957.027844,172.023031,1369199535,1438494331,0.000695,0.000145,53,233,0,0
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,16,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.121646,111,5696,192828,2096.246452,370583.5,12603982.0,1.33333,0.743049,75.094702,43.289977,4233225433,4236816643,0.000669,0.000146,62,1176,0,0
0.561546,111,802,1206,30.273565,10285.88867,15044.18066,58.613333,74.093141,3731.648238,96.243625,2202514670,1618268620,0.090052,0.047168,80,151,0,1
9e-06,117,104,0,111111.1072,46222220.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,52,0,0,0
1.059793,111,726,682,23.589512,5095.334473,4725.451172,81.522538,88.839727,4384.994206,121.024,3163814985,3737328614,0.173015,0.091298,52,57,0,0
3e-06,17,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8.114948,111,180,0,0.369688,133.087723,0.0,2704.98275,0.0,3825.41175,0.0,0,0,0.0,0.0,45,0,0,0
0.153916,111,1540,1644,214.402659,75053.92188,80719.35156,10.240066,9.025235,744.932404,15.603329,1922542176,1960590285,0.000608,0.000125,96,91,0,0
9e-06,111,90,0,111111.1072,40000000.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,45,0,0,0
0.012938,111,2766,24004,6878.96106,1671974.0,14520327.0,0.290163,0.274956,0.0,15.187262,1580614329,3735919008,0.000717,0.000155,63,522,0,0
4e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.001076,117,146,178,2788.103975,542750.9375,661710.0,0.011,0.008,0.0,0.0,0,0,0.0,0.0,73,89,0,0
0.04725,117,138,646,63.492065,11682.54004,54687.83203,0.008,0.002,0.0,0.0,0,0,0.0,0.0,69,323,0,1
3e-06,111,90,0,333333.3215,119999992.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,45,0,0,0
0.008792,117,168,112,341.219294,76433.125,50955.41406,0.004,0.01,0.0,0.0,0,0,0.0,0.0,84,56,0,1
0.224586,111,424,8824,84.60011,13215.42773,288139.0625,31.887286,20.372546,2169.129085,1725.652538,29042652,134595157,0.000622,0.000142,53,735,0,0
2.332111,111,13246,548216,286.006984,45243.13281,1876291.625,10.182485,5.335526,3560.707392,2577.231209,2953132828,2964830540,0.000614,0.000132,58,1252,0,0
3e-06,27,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.078167,95,728,384,4.637501,4051.320557,1424.640259,359.389,0.003,508.239375,0.0,0,0,0.0,0.0,182,192,0,1
5e-06,104,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.796862,111,7812,15362,309.965839,77785.10938,153010.1875,6.582438,6.370576,429.150304,425.479105,1888979473,4035429628,0.000671,0.000136,64,122,0,0
0.658438,111,756,268,22.781187,8274.126953,2721.592529,73.139889,115.784797,3648.111536,180.781344,2794609549,1559176313,0.134328,0.054822,76,45,0,0
0.013672,111,1540,1644,2413.692253,844938.5625,908718.5625,0.890667,0.776765,61.598165,1.428164,2135712474,2142086895,0.000603,0.000139,96,91,0,0
1.1e-05,69,200,0,90909.0902,72727272.0,0.0,0.011,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.001009,117,132,164,2973.240834,523290.375,650148.6875,0.01,0.006,0.0,0.0,0,0,0.0,0.0,66,82,0,0
9e-06,117,610,0,111111.1072,271111104.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,305,0,0,1
1.1e-05,94,200,0,90909.0902,72727272.0,0.0,0.011,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
9e-06,96,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.00468,117,568,304,1495.726566,728205.1875,389743.5938,1.242,1.068333,1.743726,1.48189,0,0,0.0,0.0,142,76,0,0
7.826361,117,3808,0,0.894413,3405.925049,0.0,1118.051625,0.0,1319.097125,0.0,0,0,0.0,0.0,476,0,0,0
3e-06,8,180,0,333333.3215,239999984.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,90,0,0,1
0.001034,117,146,178,2901.354085,564796.9375,688588.0625,0.022,0.006,0.0,0.0,0,0,0.0,0.0,73,89,0,0
3e-06,9,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.079654,111,4862,77276,2121.676231,482587.1875,7670977.0,0.955843,0.930765,61.131632,60.17723,928749393,3093174226,0.000682,0.000149,58,899,0,0
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1e-05,118,200,0,100000.0025,80000000.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
6.328546,111,180,0,0.474043,170.655319,0.0,2109.51525,0.0,2983.298,0.0,0,0,0.0,0.0,45,0,0,0
5e-06,113,200,0,90909.0902,72727272.0,0.0,0.011,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,88,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.364635,111,828,1676,46.621966,16367.05273,32185.61133,40.515,43.291715,2062.550211,67.78332,3359726805,2812744201,0.084553,0.0236,83,210,418,1
1e-06,118,200,0,1000000.003,800000000.0,0.0,0.001,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.921987,77,1280,0,20.607666,10551.125,0.0,48.525633,0.0,52.253805,0.0,0,0,0.0,0.0,64,0,0,1
7.146575,34,200,0,250000.0006,200000000.0,0.0,0.004,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.789378,111,968,354,9.500508,3898.561279,1385.956421,198.819778,231.332422,12072.08074,342.802031,2022930089,2898775234,0.222801,0.053407,97,44,0,0
0.207029,111,468,268,72.453618,16306.89453,8655.791992,20.780889,40.087801,1121.332291,67.092953,1168584056,1908178328,0.054426,0.047845,47,45,0,1
7e-06,118,200,0,142857.1409,114285712.0,0.0,0.007,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.006012,111,1580,10168,28.826695,11522.72559,76372.85156,91.418456,59.145292,9538.626505,7682.107593,1348750160,3495208251,0.000685,0.00015,132,565,0,0
5e-06,118,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.802836,111,7812,15762,307.659347,77206.30469,155817.625,6.631893,6.41832,439.512898,436.41748,3266365935,3263169061,0.000706,0.000164,64,125,0,0
9e-06,36,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
56.709965,77,7128,0,1.146183,990.302124,0.0,872.460875,0.0,1090.813625,0.0,0,0,0.0,0.0,108,0,0,1
2.860109,111,1414,642,9.440199,3708.949463,1647.489624,188.220934,254.656734,14013.5499,545.391938,2947513726,2911748064,0.138408,0.079532,88,54,0,0
1.36633,111,2244,282289,189.558888,12810.96094,1645318.5,35.034103,6.211278,1798.362332,792.690383,2395278951,625237154,0.050982,0.045575,56,1283,136455,1
8e-06,86,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.217401,77,3024,0,22.178394,19162.13281,0.0,45.088926,0.0,50.221277,0.0,0,0,0.0,0.0,108,0,0,1
1e-05,118,200,0,100000.0025,80000000.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.080762,111,4966,77276,2117.332438,486268.3125,7565736.5,0.946424,0.944188,0.0,1.657108,486691487,2660028243,0.000621,0.000119,58,899,0,0
0.001192,117,146,178,2516.778532,489932.875,597315.4375,0.011,0.009,0.0,0.0,0,0,0.0,0.0,73,89,0,0
1.1e-05,117,1742,0,90909.0902,633454528.0,0.0,0.011,0.0,0.0,0.0,0,0,0.0,0.0,871,0,0,0
0.005399,111,1470,1728,6482.682099,2080385.25,2378218.25,0.257095,0.363385,16.572921,0.438522,3617935586,3618219579,0.000851,0.000312,67,123,0,0
1.1e-05,66,200,0,250000.0006,200000000.0,0.0,0.004,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.001823,117,528,304,3839.824407,1737794.875,1000548.5,0.469667,0.231667,0.657845,0.319854,0,0,0.0,0.0,132,76,0,0
0.964176,111,68201,612,75.712318,556454.4375,4721.129883,15.942204,69.153234,1582.221433,93.324414,245509353,1064144569,0.110571,0.045394,1137,44,0,0
5e-06,105,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.01835,111,1540,1644,1798.365166,629536.8125,677057.25,1.201933,1.051529,72.920195,2.227961,2377026690,231542444,0.000594,0.000124,96,91,0,0
0.802992,111,7820,15676,307.599583,77271.00781,154940.5313,6.633562,6.419576,445.173883,441.411696,142471736,2293039073,0.000714,0.000174,64,124,0,0
0.17866,111,644,268,83.958354,25971.11719,10030.22461,18.234556,32.478,959.159341,49.588398,2490388706,585458602,0.068042,0.051778,64,45,0,1
6e-06,117,78,0,166666.6608,52000000.0,0.0,0.006,0.0,0.0,0.0,0,0,0.0,0.0,39,0,0,0
0.193193,111,21864,354,160.461297,867650.4375,12836.90332,7.840826,25.631428,709.997918,46.682789,1168918542,1467132684,0.037399,0.02363,911,44,0,1
7.924705,111,540,0,1.388064,499.703156,0.0,720.42775,0.0,1070.74,0.0,0,0,0.0,0.0,45,0,0,0
59.769596,111,386318,17888,22.369233,51651.54688,2388.505371,65.023169,144.149109,3132.003344,150.027781,381716515,930012124,0.072579,0.043755,419,43,0,1
0.002864,111,320,1828,4539.106269,745810.0625,4469274.0,0.51,0.340143,28.54299,0.559094,2844858803,703280939,0.000612,0.000133,53,229,0,0
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3.530645,111,252231,1558,64.860672,568578.25,3432.800537,18.484503,99.802258,2182.570618,144.025187,356523070,3715181478,0.101649,0.064086,1300,43,0,1
1.250565,111,818,1360,15.193132,4714.668945,7830.060547,138.951667,132.3,8919.137128,207.906391,1187090209,122036654,0.085054,0.02595,82,136,230,0
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.013005,111,2766,24004,6843.521929,1663360.25,14445521.0,0.293698,0.289953,0.0,15.592924,1515843886,3666896447,0.000676,0.000143,63,522,0,0
3.570657,111,68199,698,21.004538,150253.5781,1467.51709,60.102288,229.375734,7848.232981,406.646625,594269780,454057001,0.205205,0.075185,1137,44,0,0
0.149097,117,512,304,46.949303,20604.03711,12233.64648,20.990334,40.345,29.6834,57.045133,0,0,0.0,0.0,128,76,0,0
1.311934,111,794,5020,14.482436,4359.975586,27550.16602,145.770444,132.506111,8129.766515,11019.66565,2350868661,1475087690,0.181313,0.110348,79,502,2068,1
0.555757,111,618,268,26.990214,8017.893066,3224.430908,59.206444,101.397602,3275.799447,164.716078,2964705043,3564021065,0.088193,0.039426,62,45,0,0
1.627115,111,7814,15296,151.802422,38104.25,74610.58594,13.44419,13.012616,831.695645,821.047968,1281791879,1294784309,0.000679,0.000146,64,121,0,0
0.207712,111,468,268,72.215377,16253.27441,8627.330078,21.841111,39.866602,1174.997448,69.947117,2776132520,2050578347,0.064209,0.05586,47,45,0,1
0.078007,111,3614,49342,1551.142892,364480.125,4978733.0,1.316458,1.269541,80.588909,78.765857,632176052,632497947,0.00068,0.000126,60,796,0,0
9e-06,129,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.001043,117,146,178,2876.318242,559923.3125,682646.1875,0.012,0.008,0.0,0.0,0,0,0.0,0.0,73,89,0,0
0.411884,111,554,268,36.41802,9692.048828,4350.739258,44.193333,75.417602,2283.081457,117.875883,622323174,3828009373,0.109008,0.074219,55,45,0,0
1.797206,111,5154,816,12.797642,21304.17969,3271.745117,134.877918,190.373437,8550.996477,329.115625,3515104420,4293596288,0.170468,0.086628,368,82,0,0
1.583717,111,2934,3740,66.299724,14537.95117,18543.7168,31.046863,29.869303,2280.784879,71.481836,1207477618,3364117421,0.000765,0.000123,56,69,0,0
0.018384,111,1540,1644,1795.039137,628372.5,675805.0625,1.204333,1.054059,74.228704,1.997461,2719698418,580227279,0.000579,0.000118,96,91,0,0
2.223512,111,86676,784,40.926248,307639.4688,2666.052734,30.444932,126.56682,3617.77069,214.881313,732313863,1200184780,0.16942,0.097554,1171,44,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3.37651,111,4862,830875,215.903409,11408.22949,1965466.125,33.430793,5.374352,1775.793427,707.393446,1200024504,2989313380,0.051804,0.045707,48,1323,402575,1
3e-06,110,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1e-05,86,200,0,100000.0025,80000000.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
59.686649,111,263040,15308,15.129011,35191.78906,2046.018677,109.433304,168.464703,5739.422178,187.021562,2263928505,463094449,0.12066,0.040288,480,43,0,1
0.341743,111,1540,1644,96.563794,33803.17969,36354.80469,22.761601,20.074705,1453.076336,38.123391,1782283999,1811322902,0.000929,0.00046,96,91,0,0
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,32,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.466699,77,2858,0,36.426047,46282.50781,0.0,27.452883,0.0,32.106723,0.0,0,0,0.0,0.0,159,0,0,1
0.031951,111,1540,1644,1032.831554,361553.625,388845.4375,2.109667,1.851941,157.283782,4.711039,360356574,367306158,0.000586,0.000122,96,91,0,0
0.0559,111,4862,77276,3023.255812,687656.5,10930662.0,0.669602,0.651847,42.403233,41.58912,1823587847,3995687847,0.000619,0.000129,58,899,0,0
1.1e-05,118,200,0,90909.0902,72727272.0,0.0,0.011,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
9e-06,117,104,0,111111.1072,46222220.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,52,0,0,0
1.006637,111,1684,10168,30.79561,12429.50586,76325.42969,77.408,59.182176,8766.200437,7674.575764,3497608690,1349057042,0.000671,0.000136,120,565,0,0
9e-06,117,1344,0,111111.1072,597333312.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,672,0,0,0
1.816945,111,2250,272188,151.352961,9708.604492,1193141.25,37.08051,7.795179,1854.076011,839.42825,2849779034,3711484437,0.069031,0.013867,45,1204,0,1
3e-06,118,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.553563,111,998,86,12.645354,12023.92481,621.428833,110.7126,0.001,6342.834639,0.0,3687552727,2472235580,0.431713,0.258311,166,43,0,0
9e-06,111,90,0,111111.1072,40000000.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,45,0,0,0
9e-06,7,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,42,180,0,333333.3215,239999984.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,90,0,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.194833,111,856,1364,14.227929,5162.227539,7994.422363,132.759222,154.067578,7651.766373,325.587344,2504104302,4132445855,0.162185,0.08357,86,171,275,0
2.0397,111,776,1262,9.315095,2741.57959,4455.557129,226.492222,217.995,14322.616,346.052125,1780335339,3868098692,0.158747,0.081004,78,126,181,1
3e-06,60,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.339365,111,11930,495632,1770.954548,279887.4375,11654260.0,1.653766,0.857835,100.262428,53.068247,3994010597,1852837000,0.000648,0.000132,58,1252,0,0
0.109203,111,998,86,64.100801,60950.70313,3150.096436,21.8406,0.002,1122.115719,0.0,1248833611,2661468072,0.067632,0.025343,166,43,0,0
0.376611,111,756,268,39.828896,14465.85449,4758.225586,41.845667,66.826203,2242.786452,115.280922,2926388893,111734770,0.095235,0.069418,76,45,0,0
6e-06,121,200,0,166666.6608,133333328.0,0.0,0.006,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.475653,111,826,2188,39.945087,12513.32422,33133.39844,52.850333,47.516555,3458.84594,96.653875,297053769,255967441,0.091769,0.044497,83,219,622,1
6e-06,111,90,0,166666.6608,59999996.0,0.0,0.006,0.0,0.0,0.0,0,0,0.0,0.0,45,0,0,0
5e-06,38,200,0,83333.33039,66666664.0,0.0,0.012,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.52268,111,534,268,28.698248,7362.057129,3428.484131,58.075556,94.488203,2851.340098,152.483406,2719517968,734201662,0.11446,0.065251,53,45,0,0
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.137765,111,534,354,14.941573,3382.069092,2179.711914,121.428444,148.101281,8731.871973,199.735797,3148110850,1625552928,0.182036,0.080984,53,44,0,0
8e-06,92,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.340561,111,796,1644,49.917636,16842.79688,33803.04688,37.840111,42.920715,2068.347213,75.484891,263548967,3124825922,0.052884,0.037047,80,206,418,1
4.992805,111,1041378,5256,181.260834,1666478.0,8352.819336,6.234134,41.016844,800.576957,50.611602,1397798012,2325641879,0.079252,0.049492,1328,43,0,1
0.732144,111,1294,268,20.487773,12729.73633,2447.605957,81.228,125.050203,4646.876359,199.400172,689337859,2726822652,0.182156,0.075264,129,45,0,0
0.17294,111,1470,1728,202.382328,64947.37891,74245.40625,8.235238,13.24777,527.080223,16.708201,1513649839,1513936178,0.00074,0.000168,67,123,0,0
0.043488,111,5486,92746,4438.005929,998712.3125,16887418.0,0.454263,0.442773,23.115189,23.085914,1473129389,1489893676,0.000667,0.000131,57,946,0,0
58.684093,77,20128,0,1.243949,2706.832275,0.0,803.8915,0.0,895.507375,0.0,0,0,0.0,0.0,272,0,0,1
0.896692,111,784,1204,18.958573,6298.707031,9403.452148,99.632444,112.482711,5254.133708,234.668547,3423367443,2246614094,0.152944,0.075438,78,151,0,1
0.2276,111,790,6936,92.267138,24991.21289,223479.7969,25.288889,20.033273,1205.146764,1588.362886,1280450035,2574420442,0.057233,0.050762,79,578,2985,1
5e-06,101,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
5e-06,30,180,0,200000.0051,144000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,90,0,0,1
0.980554,111,484,354,17.337138,3557.172852,2529.182617,103.578556,122.967,5612.394024,248.615875,1849248419,1572885506,0.199603,0.07982,48,44,0,1
0.01317,111,2766,24004,6757.782755,1642520.875,14264540.0,0.298116,0.287091,17.098888,15.629525,1063456728,1069804817,0.000687,0.000153,63,522,0,0
0.812964,111,534,354,20.911134,4733.296875,3050.56543,82.671222,92.771141,5265.953218,131.134672,2627760212,3961430308,0.229362,0.065799,53,44,0,0
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.005485,111,2158,1918,7839.562316,3017684.5,2658887.75,0.238478,0.255263,14.213004,16.187337,2482088074,2482325204,0.000987,0.000488,90,96,0,0
0.001377,117,132,164,2178.649225,383442.25,476397.9688,0.01,0.003,0.0,0.0,0,0,0.0,0.0,66,82,0,0
0.652974,111,978,268,22.971818,10793.69141,2744.366455,69.757778,99.134797,3556.11735,155.557234,4238087852,3731213214,0.199873,0.042578,98,45,0,0
8e-06,35,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
2e-06,107,200,0,500000.0013,400000000.0,0.0,0.002,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.170293,111,1920,4312,264.250434,86110.40625,194159.4688,8.093191,7.375739,491.323094,470.371382,3919959747,3920278228,0.000799,0.00016,87,180,0,0
8e-06,81,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.36743,111,4192,3080,155.131589,88027.64844,64839.5625,13.597185,12.650586,702.815427,17.247695,1561137928,3934502169,0.00075,0.000191,150,103,0,0
5e-06,105,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.551023,111,814,8140,38.110931,10642.02344,108336.6719,61.224778,38.979363,3145.011921,3024.924007,42174559,563274999,0.100474,0.034133,81,678,0,1
0.013775,111,1540,1644,2395.644222,838620.6875,901923.75,0.8912,0.783118,61.834332,1.438276,1291731861,3447644321,0.000593,0.000135,96,91,0,0
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,118,200,0,90909.0902,72727272.0,0.0,0.011,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.704768,111,1002,354,9.972032,4232.833984,1454.743408,189.359111,230.190578,13185.61844,348.207969,1691580319,2546242297,0.129242,0.035811,100,44,0,0
0.00999,111,2334,16290,7307.307186,1817817.75,12702302.0,0.272714,0.252459,16.624393,15.584491,3208839951,1063787634,0.000789,0.000151,65,429,0,0
0.052671,111,4238,63878,2752.938031,634884.4375,9571111.0,0.736676,0.713329,49.775724,48.019255,1414304346,3564205437,0.000746,0.000159,59,863,0,0
8e-06,57,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,95,776,0,333333.3215,1034666624.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,388,0,0,1
0.027649,111,1540,1644,1193.533208,417808.9688,449347.1563,1.821733,1.598177,118.0315,2.824781,2207934542,2227288018,0.000613,0.000136,96,91,0,0
0.024506,111,2958,32368,3958.214185,945727.5625,10355341.0,0.51317,0.48702,34.444145,31.910411,2079469572,2079813157,0.000804,0.000173,62,647,0,0
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.568354,111,1020,3282,22.31639,4917.257324,15812.75684,92.248882,86.168297,4477.601793,104.969758,2198474823,2205848810,0.212781,0.109292,57,182,0,1
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.578946,111,866,1114,29.363706,10778.20703,13472.75879,64.327333,61.177,3213.207125,99.385859,2632224354,2203801250,0.211416,0.0811,87,139,136,0
0.916925,111,17266,354,29.446247,143113.125,2704.692383,45.083421,119.355859,3914.195794,160.178359,3346220855,854240314,0.195121,0.113694,863,44,0,0
